FARM_ID,MSRM_DT,AREA_NM,AREA_TPRT,AREA_HMDT,AREA_WDSP,INNER_TPRT,INNER_HMDT,INNER_CBDX_CTRN,SPCIES_NM_1,SPCIES_NM_2,SPCIES_NM_3,HOUSE_QLFMT_CONT,HOUSE_TYPE,PLANT_AR_SQM,SHPMN_QTY
GBE_STRBRY_001000hy,2018-10-11 1:00,고령,7.5,91,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 2:00,고령,7.4,99,0,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 3:00,고령,7.2,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 4:00,고령,7.1,99,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 5:00,고령,6.5,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 6:00,고령,5.7,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 7:00,고령,5,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 8:00,고령,5.9,100,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 9:00,고령,10.4,70,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 10:00,고령,14.5,40,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 11:00,고령,15.6,27,3.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 12:00,고령,16.7,24,2.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 13:00,고령,16.8,26,2.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 14:00,고령,17.2,25,3.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 15:00,고령,17.1,27,3.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 16:00,고령,16.6,29,2.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 17:00,고령,15.8,30,2.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 18:00,고령,13.5,39,2.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 19:00,고령,11.5,49,1.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 20:00,고령,9.1,69,0,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 21:00,고령,7.7,74,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 22:00,고령,6.6,81,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-11 23:00,고령,5.7,86,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 0:00,고령,5.3,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 1:00,고령,4.5,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 2:00,고령,4,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 3:00,고령,3.7,100,0.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 4:00,고령,3.3,100,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 5:00,고령,2.8,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 6:00,고령,2.8,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 7:00,고령,2.6,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 8:00,고령,3.7,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 9:00,고령,8.1,76,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 10:00,고령,12.5,54,1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 11:00,고령,14.6,41,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 12:00,고령,16.2,34,1.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 13:00,고령,17.1,31,1.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 14:00,고령,17.5,27,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 15:00,고령,18.4,28,1.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 16:00,고령,18.4,28,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 17:00,고령,17.1,29,2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 18:00,고령,13.3,51,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 19:00,고령,10.5,68,1.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 20:00,고령,8.6,79,1.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 21:00,고령,7.7,86,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 22:00,고령,6.5,98,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-12 23:00,고령,6.1,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 0:00,고령,5.5,100,1.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 1:00,고령,4.9,100,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 2:00,고령,4.5,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 3:00,고령,4.2,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 4:00,고령,3.8,100,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 5:00,고령,3.3,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 6:00,고령,3.3,100,1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 7:00,고령,3.3,100,0.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 8:00,고령,4.6,100,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 9:00,고령,8.1,81,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 10:00,고령,12.2,62,0.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 11:00,고령,16.2,49,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 12:00,고령,18.3,45,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 13:00,고령,18.8,44,1.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 14:00,고령,19.6,42,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 15:00,고령,20.1,43,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 16:00,고령,20.2,42,1.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 17:00,고령,19.5,45,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 18:00,고령,15.1,67,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 19:00,고령,12.9,81,1.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 20:00,고령,11.4,98,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 21:00,고령,10.7,100,1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 22:00,고령,10,100,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-13 23:00,고령,9.4,100,1.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 0:00,고령,8.6,100,1.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 1:00,고령,8.1,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 2:00,고령,7.7,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 3:00,고령,7.5,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 4:00,고령,7.4,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 5:00,고령,7.2,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 6:00,고령,7.2,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 7:00,고령,7.2,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 8:00,고령,7.6,100,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 9:00,고령,9.4,100,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 10:00,고령,13.9,85,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 11:00,고령,17.4,61,0.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 12:00,고령,19.9,49,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 13:00,고령,20.6,44,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 14:00,고령,20.6,43,1.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 15:00,고령,21.5,42,1.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 16:00,고령,21.2,43,1.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 17:00,고령,18.7,58,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 18:00,고령,16.4,70,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 19:00,고령,14.4,85,0.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 20:00,고령,13.8,88,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 21:00,고령,13.4,99,0.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 22:00,고령,12.8,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-14 23:00,고령,12.5,100,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 0:00,고령,12.1,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 0:00,고령,12.1,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 0:00,고령,12.1,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 0:00,고령,12.1,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 1:00,고령,11.9,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 1:00,고령,11.9,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 1:00,고령,11.9,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 1:00,고령,11.9,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 2:00,고령,11.3,100,0,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 2:00,고령,11.3,100,0,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 2:00,고령,11.3,100,0,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 2:00,고령,11.3,100,0,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 3:00,고령,10.3,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 3:00,고령,10.3,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 3:00,고령,10.3,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 3:00,고령,10.3,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 4:00,고령,9.9,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 4:00,고령,9.9,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 4:00,고령,9.9,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 4:00,고령,9.9,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 5:00,고령,9.6,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 5:00,고령,9.6,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 5:00,고령,9.6,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 5:00,고령,9.6,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 6:00,고령,8.8,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 6:00,고령,8.8,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 6:00,고령,8.8,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 6:00,고령,8.8,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 7:00,고령,8.2,100,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 7:00,고령,8.2,100,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 7:00,고령,8.2,100,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 7:00,고령,8.2,100,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 8:00,고령,8.1,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 8:00,고령,8.1,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 8:00,고령,8.1,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 8:00,고령,8.1,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 9:00,고령,10.4,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 9:00,고령,10.4,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 9:00,고령,10.4,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 9:00,고령,10.4,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 10:00,고령,15.7,60,0.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 10:00,고령,15.7,60,0.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 10:00,고령,15.7,60,0.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 10:00,고령,15.7,60,0.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 11:00,고령,18.4,46,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 11:00,고령,18.4,46,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 11:00,고령,18.4,46,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 11:00,고령,18.4,46,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 12:00,고령,19.8,45,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 12:00,고령,19.8,45,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 12:00,고령,19.8,45,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 12:00,고령,19.8,45,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 13:00,고령,21.2,43,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 13:00,고령,21.2,43,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 13:00,고령,21.2,43,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 13:00,고령,21.2,43,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 14:00,고령,21.3,38,1.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 14:00,고령,21.3,38,1.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 14:00,고령,21.3,38,1.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 14:00,고령,21.3,38,1.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 15:00,고령,21.4,39,2.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 15:00,고령,21.4,39,2.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 15:00,고령,21.4,39,2.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 15:00,고령,21.4,39,2.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 16:00,고령,21,37,2.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 16:00,고령,21,37,2.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 16:00,고령,21,37,2.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 16:00,고령,21,37,2.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 17:00,고령,19.9,46,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 17:00,고령,19.9,46,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 17:00,고령,19.9,46,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 17:00,고령,19.9,46,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 18:00,고령,15.7,69,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 18:00,고령,15.7,69,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 18:00,고령,15.7,69,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 18:00,고령,15.7,69,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 19:00,고령,13.8,78,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 19:00,고령,13.8,78,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 19:00,고령,13.8,78,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 19:00,고령,13.8,78,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 20:00,고령,12.3,88,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 20:00,고령,12.3,88,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 20:00,고령,12.3,88,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 20:00,고령,12.3,88,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 21:00,고령,11.4,98,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 21:00,고령,11.4,98,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 21:00,고령,11.4,98,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 21:00,고령,11.4,98,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 22:00,고령,10.8,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 22:00,고령,10.8,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 22:00,고령,10.8,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 22:00,고령,10.8,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 23:00,고령,10.6,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 23:00,고령,10.6,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 23:00,고령,10.6,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-15 23:00,고령,10.6,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 0:00,고령,10.6,100,0.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 1:00,고령,10.3,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 2:00,고령,9.8,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 3:00,고령,9.5,100,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 4:00,고령,8.6,100,0.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 5:00,고령,8.1,100,1.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 6:00,고령,8,100,0.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 7:00,고령,8.2,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 8:00,고령,8.6,100,0.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 9:00,고령,10.7,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 10:00,고령,12.8,85,0.4,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 11:00,고령,13.9,72,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 12:00,고령,15.1,67,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 13:00,고령,15.8,60,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 14:00,고령,15.8,62,1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 15:00,고령,16.3,64,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 16:00,고령,17.3,60,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 17:00,고령,16.8,64,0.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 18:00,고령,14.6,82,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 19:00,고령,12.6,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 20:00,고령,12.4,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 21:00,고령,11.4,100,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 22:00,고령,10.5,100,0.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-16 23:00,고령,9.9,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 0:00,고령,9.6,100,0.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 1:00,고령,8.9,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 2:00,고령,8.8,100,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 3:00,고령,8.4,100,0.2,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 4:00,고령,7.6,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 5:00,고령,7.4,100,0.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 6:00,고령,7.1,100,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 7:00,고령,6.6,100,0.5,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 8:00,고령,6.9,100,0.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 9:00,고령,8.4,100,0.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 10:00,고령,12.4,100,0.9,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 11:00,고령,16.9,57,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 12:00,고령,18.2,44,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 13:00,고령,20.2,37,1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 14:00,고령,21,37,1.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 15:00,고령,20.2,38,2.3,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 16:00,고령,19.7,46,2.8,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 17:00,고령,18.6,51,1.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 18:00,고령,15.3,71,0.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 19:00,고령,14,78,1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 20:00,고령,13.1,85,0.7,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 21:00,고령,11.8,100,1.1,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 22:00,고령,10.4,100,1.6,,,,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-10-17 23:00,고령,9.7,100,0.8,,,,설향,,,비닐,단동,1200,
